shared-library,"/usr/lib/system/libsystem_c.dylib",0x7fff8c5e8020,0x7fff8c66b34f
shared-library,"/usr/lib/system/libsystem_configuration.dylib",0x7fff8862fe70,0x7fff88631a23
shared-library,"/usr/lib/system/libsystem_coreservices.dylib",0x7fff86c6c564,0x7fff86c6d5fb
shared-library,"/usr/lib/system/libsystem_coretls.dylib",0x7fff9347f3bc,0x7fff9348ddfe
shared-library,"/usr/lib/system/libsystem_dnssd.dylib",0x7fff919da5f8,0x7fff919e023f
shared-library,"/usr/lib/system/libsystem_info.dylib",0x7fff880a7190,0x7fff880cb96e
shared-library,"/usr/lib/system/libsystem_kernel.dylib",0x7fff8ca94ac0,0x7fff8caabc6e
shared-library,"/usr/lib/system/libsystem_m.dylib",0x7fff8cab7f40,0x7fff8cacc89f
shared-library,"/usr/lib/system/libsystem_malloc.dylib",0x7fff8ef56008,0x7fff8ef6e33d
shared-library,"/usr/lib/system/libsystem_network.dylib",0x7fff87053310,0x7fff87080992
shared-library,"/usr/lib/system/libsystem_networkextension.dylib",0x7fff8ebb2200,0x7fff8ebb700d
shared-library,"/usr/lib/system/libsystem_notify.dylib",0x7fff86118e80,0x7fff861218fb
shared-library,"/usr/lib/system/libsystem_platform.dylib",0x7fff88626960,0x7fff8862c393
shared-library,"/usr/lib/system/libsystem_pthread.dylib",0x7fff90e00fdc,0x7fff90e070f0
shared-library,"/usr/lib/system/libsystem_sandbox.dylib",0x7fff91af3bd8,0x7fff91af575d
shared-library,"/usr/lib/system/libsystem_secinit.dylib",0x7fff8d969ab7,0x7fff8d96a524
shared-library,"/usr/lib/system/libsystem_stats.dylib",0x7fff8ed06710,0x7fff8ed0a59f
shared-library,"/usr/lib/system/libsystem_trace.dylib",0x7fff887eaa20,0x7fff887efa88
shared-library,"/usr/lib/system/libunc.dylib",0x7fff8f8ebfc0,0x7fff8f8ebfc0
shared-library,"/usr/lib/system/libunwind.dylib",0x7fff8f9a58b8,0x7fff8f9aa385
shared-library,"/usr/lib/system/libxpc.dylib",0x7fff934207b0,0x7fff9343db61
shared-library,"/usr/lib/libauto.dylib",0x7fff91a3e4d0,0x7fff91a7ded0
shared-library,"/usr/lib/libc++abi.dylib",0x7fff9153e920,0x7fff91566a14
shared-library,"/usr/lib/libDiagnosticMessagesClient.dylib",0x7fff934d514b,0x7fff934d5a22
shared-library,"/usr/lib/system/libkxld.dylib",0x7fff8ca88be0,0x7fff8ca92bc6
shared-library,"/usr/lib/libicucore.A.dylib",0x7fff8bc2ad40,0x7fff8bdc200c
shared-library,"/System/Library/Frameworks/CFNetwork.framework/Versions/A/CFNetwork",0x7fff91be37f0,0x7fff91da4d60
shared-library,"/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/FSEvents.framework/Versions/A/FSEvents",0x7fff896b65c8,0x7fff896bbfee
shared-library,"/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/CarbonCore.framework/Versions/A/CarbonCore",0x7fff8c264490,0x7fff8c342e0b
shared-library,"/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Metadata",0x7fff8be6b4c0,0x7fff8bef0931
shared-library,"/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/OSServices.framework/Versions/A/OSServices",0x7fff8d433c80,0x7fff8d49f0eb
shared-library,"/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SearchKit.framework/Versions/A/SearchKit",0x7fff8c1a1390,0x7fff8c1f5128
shared-library,"/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/AE.framework/Versions/A/AE",0x7fff89f4eab0,0x7fff89fa657b
shared-library,"/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/LaunchServices.framework/Versions/A/LaunchServices",0x7fff8f47cdf0,0x7fff8f573d02
shared-library,"/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/DictionaryServices.framework/Versions/A/DictionaryServices",0x7fff89d83100,0x7fff89da7eb8
shared-library,"/usr/lib/libsqlite3.dylib",0x7fff884e04f0,0x7fff8861a8b0
shared-library,"/usr/lib/libxml2.2.dylib",0x7fff8efa1614,0x7fff8f073ead
shared-library,"/usr/lib/libxar.1.dylib",0x7fff8f265798,0x7fff8f2716cc
shared-library,"/usr/lib/libpam.2.dylib",0x7fff8b8b50a4,0x7fff8b8b7dab
shared-library,"/usr/lib/libOpenScriptingUtil.dylib",0x7fff92dcdda4,0x7fff92dcdf16
shared-library,"/usr/lib/libbz2.1.0.dylib",0x7fff84182670,0x7fff8418ef65
shared-library,"/System/Library/Frameworks/DiskArbitration.framework/Versions/A/DiskArbitration",0x7fff89b431d0,0x7fff89b47024
shared-library,"/System/Library/Frameworks/NetFS.framework/Versions/A/NetFS",0x7fff8f139ce0,0x7fff8f13fa53
shared-library,"/System/Library/PrivateFrameworks/NetAuth.framework/Versions/A/NetAuth",0x7fff84177da0,0x7fff841813ab
shared-library,"/System/Library/PrivateFrameworks/login.framework/Versions/A/Frameworks/loginsupport.framework/Versions/A/loginsupport",0x7fff8b8b20ec,0x7fff8b8b374c
shared-library,"/System/Library/PrivateFrameworks/DataDetectorsCore.framework/Versions/A/DataDetectorsCore",0x7fff91971e40,0x7fff919c210d
shared-library,"/System/Library/PrivateFrameworks/TCC.framework/Versions/A/TCC",0x7fff8bb7ff80,0x7fff8bb83529
shared-library,"/usr/lib/libmecabra.dylib",0x7fff87821920,0x7fff87a3b736
shared-library,"/usr/lib/libextension.dylib",0x7fff8808bf90,0x7fff8809e46f
shared-library,"/usr/lib/libarchive.2.dylib",0x7fff85be8c4c,0x7fff85c0e54e
shared-library,"/usr/lib/liblangid.dylib",0x7fff87f38470,0x7fff87f38d1e
shared-library,"/usr/lib/libCRFSuite.dylib",0x7fff8bb989c0,0x7fff8bbb0c48
shared-library,"/usr/lib/liblzma.5.dylib",0x7fff91522acc,0x7fff91536818
shared-library,"/System/Library/PrivateFrameworks/LanguageModeling.framework/Versions/A/LanguageModeling",0x7fff919e2f40,0x7fff91a30e06
shared-library,"/usr/lib/libcmph.dylib",0x7fff8540a238,0x7fff85418830
shared-library,"/usr/lib/libiconv.2.dylib",0x7fff8b7beff0,0x7fff8b7d405d
shared-library,"/System/Library/Frameworks/CoreData.framework/Versions/A/CoreData",0x7fff8542c8d0,0x7fff856345e1
shared-library,"/System/Library/Frameworks/OpenDirectory.framework/Versions/A/Frameworks/CFOpenDirectory.framework/Versions/A/CFOpenDirectory",0x7fff8d661dd0,0x7fff8d67432e
shared-library,"/System/Library/Frameworks/ServiceManagement.framework/Versions/A/ServiceManagement",0x7fff85724440,0x7fff85726576
shared-library,"/usr/lib/libxslt.1.dylib",0x7fff846b8e64,0x7fff846da00e
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vImage.framework/Versions/A/vImage",0x7fff847fe800,0x7fff84a7e23f
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/vecLib",0x7fff89838000,0x7fff89838000
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvDSP.dylib",0x7fff8ba6d800,0x7fff8bb6de66
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvMisc.dylib",0x7fff85ae2680,0x7fff85b7449c
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLAPACK.dylib",0x7fff8fe399ac,0x7fff902400fe
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib",0x7fff8ad69110,0x7fff8aef3a34
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLinearAlgebra.dylib",0x7fff934a3b74,0x7fff934b7d0c
shared-library,"/System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/ATS.framework/Versions/A/Resources/libFontParser.dylib",0x7fff84e735f0,0x7fff84ed3bd8
shared-library,"/System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/ATS.framework/Versions/A/Resources/libFontRegistry.dylib",0x7fff8bbe4530,0x7fff8bc17c4c
shared-library,"/System/Library/PrivateFrameworks/AppleVPA.framework/Versions/A/AppleVPA",0x7fff89db7de0,0x7fff89dcdfa3
shared-library,"/System/Library/PrivateFrameworks/AppleJPEG.framework/Versions/A/AppleJPEG",0x7fff8f17f000,0x7fff8f1ffd84
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libJPEG.dylib",0x7fff8702e19c,0x7fff8704c0ef
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libTIFF.dylib",0x7fff877ab250,0x7fff877e41ad
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libPng.dylib",0x7fff8b79947c,0x7fff8b7b90cf
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libGIF.dylib",0x7fff86c361b0,0x7fff86c39a38
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libJP2.dylib",0x7fff8d754850,0x7fff8d803bf7
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libRadiance.dylib",0x7fff8d2057f5,0x7fff8d207bc0
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/OpenGL",0x7fff8f8f2cf0,0x7fff8f8feff7
shared-library,"/System/Library/Frameworks/CoreVideo.framework/Versions/A/CoreVideo",0x7fff8d6f7534,0x7fff8d7161e0
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libGLU.dylib",0x7fff85b9249c,0x7fff85bcd3dc
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libGFXShared.dylib",0x7fff91de6fa4,0x7fff91dee6a8
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libGL.dylib",0x7fff880cfcb8,0x7fff880daf1c
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libGLImage.dylib",0x7fff8d5f41e0,0x7fff8d632310
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libCVMSPluginSupport.dylib",0x7fff92da92a4,0x7fff92daacb8
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libCoreVMClient.dylib",0x7fff8d3cd690,0x7fff8d3cfef6
shared-library,"/usr/lib/libcups.2.dylib",0x7fff886a3b14,0x7fff886e0fbf
shared-library,"/System/Library/Frameworks/Kerberos.framework/Versions/A/Kerberos",0x7fff87fd88e6,0x7fff87feb1ce
shared-library,"/System/Library/Frameworks/GSS.framework/Versions/A/GSS",0x7fff86c3b250,0x7fff86c64d23
shared-library,"/usr/lib/libresolv.9.dylib",0x7fff91901730,0x7fff9191c52c
shared-library,"/System/Library/PrivateFrameworks/Heimdal.framework/Versions/A/Heimdal",0x7fff8d9f72f0,0x7fff8da54454
shared-library,"/usr/lib/libheimdal-asn1.dylib",0x7fff92dcf37c,0x7fff92dd3ada
shared-library,"/System/Library/Frameworks/OpenDirectory.framework/Versions/A/OpenDirectory",0x7fff91ae74b0,0x7fff91aef035
shared-library,"/System/Library/PrivateFrameworks/CommonAuth.framework/Versions/A/CommonAuth",0x7fff8f273b18,0x7fff8f27be9d
shared-library,"/System/Library/Frameworks/SecurityFoundation.framework/Versions/A/SecurityFoundation",0x7fff8985e8e0,0x7fff89894cfd
shared-library,"/System/Library/Frameworks/CoreAudio.framework/Versions/A/CoreAudio",0x7fff8b920060,0x7fff8b96609a
shared-library,"/System/Library/Frameworks/AudioToolbox.framework/Versions/A/AudioToolbox",0x7fff898f7950,0x7fff89a31314
shared-library,"/System/Library/PrivateFrameworks/CoreUI.framework/Versions/A/CoreUI",0x7fff85c16080,0x7fff85cfce7c
shared-library,"/System/Library/Frameworks/QuartzCore.framework/Versions/A/QuartzCore",0x7fff8f73bad0,0x7fff8f8b805a
shared-library,"/System/Library/PrivateFrameworks/DesktopServicesPriv.framework/Versions/A/DesktopServicesPriv",0x7fff86b27380,0x7fff86bff726
shared-library,"/System/Library/PrivateFrameworks/GenerationalStorage.framework/Versions/A/GenerationalStorage",0x7fff8d6cd0b0,0x7fff8d6e3140
shared-library,"/System/Library/Frameworks/QuartzCore.framework/Versions/A/Frameworks/CoreImage.framework/Versions/A/CoreImage",0x7fff8a0f6a60,0x7fff8a2ab364
shared-library,"/System/Library/PrivateFrameworks/CrashReporterSupport.framework/Versions/A/CrashReporterSupport",0x7fff85903d80,0x7fff8590b5a9
shared-library,"/System/Library/Frameworks/OpenCL.framework/Versions/A/OpenCL",0x7fff8ca38ef0,0x7fff8ca771b3
shared-library,"/System/Library/PrivateFrameworks/FaceCore.framework/Versions/A/FaceCore",0x7fff8f9aca90,0x7fff8fa03ff0
shared-library,"/System/Library/PrivateFrameworks/Ubiquity.framework/Versions/A/Ubiquity",0x7fff89b4c450,0x7fff89b5f6d8
shared-library,"/System/Library/PrivateFrameworks/Sharing.framework/Versions/A/Sharing",0x7fff898d3c70,0x7fff898eca59
shared-library,"/System/Library/PrivateFrameworks/IconServices.framework/Versions/A/IconServices",0x7fff8592b7b0,0x7fff85941cfd
shared-library,"/System/Library/PrivateFrameworks/ChunkingLibrary.framework/Versions/A/ChunkingLibrary",0x7fff8d1decd0,0x7fff8d1fbce0
shared-library,"/System/Library/PrivateFrameworks/Apple80211.framework/Versions/A/Apple80211",0x7fff933fe4e0,0x7fff9341b346
shared-library,"/System/Library/Frameworks/CoreWLAN.framework/Versions/A/CoreWLAN",0x7fff84569750,0x7fff845bf1fd
shared-library,"/System/Library/Frameworks/IOBluetooth.framework/Versions/A/IOBluetooth",0x7fff8f903650,0x7fff8f97b5de
shared-library,"/System/Library/PrivateFrameworks/CoreWiFi.framework/Versions/A/CoreWiFi",0x7fff895bc400,0x7fff8960cd48
shared-library,"/System/Library/Frameworks/AudioUnit.framework/Versions/A/AudioUnit",0x7fff9153dbf5,0x7fff9153dcd6
shared-library,"/System/Library/Frameworks/CoreBluetooth.framework/Versions/A/CoreBluetooth",0x7fff8bb85910,0x7fff8bb92cc0
shared-library,"/System/Library/PrivateFrameworks/SpeechRecognitionCore.framework/Versions/A/SpeechRecognitionCore",0x7fff856fbc10,0x7fff85706613
profiler,"begin",1
code-creation,Stub,0x14d0d6d06000,338,"JSEntryStub"
code-creation,Stub,0x14d0d6d06160,338,"JSConstructEntryStub"
code-creation,Stub,0x14d0d6d062c0,698,"CEntryStub"
code-creation,Stub,0x14d0d6d06580,1049,"CEntryStub"
code-creation,Stub,0x14d0d6d069a0,162,"StoreBufferOverflowStub"
code-creation,Stub,0x14d0d6d06a60,382,"StoreBufferOverflowStub"
code-creation,Stub,0x14d0d6d06be0,1727,"RecordWriteStub"
code-creation,Stub,0x14d0d6d072a0,1720,"RecordWriteStub"
code-creation,Stub,0x14d0d6d07960,760,"RecordWriteStub"
code-creation,Stub,0x14d0d6d07c60,1720,"RecordWriteStub"
code-creation,Stub,0x14d0d6d08320,1714,"RecordWriteStub"
code-creation,Stub,0x14d0d6d089e0,1774,"RecordWriteStub"
code-creation,Stub,0x14d0d6d090e0,1750,"RecordWriteStub"
code-creation,Stub,0x14d0d6d097c0,1720,"RecordWriteStub"
code-creation,Stub,0x14d0d6d09e80,1732,"RecordWriteStub"
code-creation,Stub,0x14d0d6d0a560,766,"RecordWriteStub"
code-creation,Stub,0x14d0d6d0a860,1714,"RecordWriteStub"
code-creation,Stub,0x14d0d6d0af20,1731,"RecordWriteStub"
code-creation,Stub,0x14d0d6d0b600,1769,"RecordWriteStub"
code-creation,Stub,0x14d0d6d0bd00,1750,"RecordWriteStub"
code-creation,Builtin,0x14d0d6d0c3e0,112,"Illegal"
code-creation,Builtin,0x14d0d6d0c460,112,"EmptyFunction"
code-creation,Builtin,0x14d0d6d0c4e0,112,"InternalArrayCodeGeneric"
code-creation,Builtin,0x14d0d6d0c560,112,"ArrayCodeGeneric"
code-creation,Builtin,0x14d0d6d0c5e0,112,"ArrayPush"
code-creation,Builtin,0x14d0d6d0c660,112,"ArrayPop"
code-creation,Builtin,0x14d0d6d0c6e0,112,"ArrayShift"
code-creation,Builtin,0x14d0d6d0c760,112,"ArrayUnshift"
code-creation,Builtin,0x14d0d6d0c7e0,112,"ArraySlice"
